date,at,source,year,mon,day,seas
1925-03-07,5.0,noaa,1925,3,7,1924-1925
1925-03-08,6.7,noaa,1925,3,8,1924-1925
1925-03-09,7.3,noaa,1925,3,9,1924-1925
1925-03-10,10.4,noaa,1925,3,10,1924-1925
1925-03-11,7.5,noaa,1925,3,11,1924-1925
1925-03-12,6.4,noaa,1925,3,12,1924-1925
1925-03-13,7.9,noaa,1925,3,13,1924-1925
1925-03-14,12.1,noaa,1925,3,14,1924-1925
1925-03-15,10.4,noaa,1925,3,15,1924-1925
1925-03-16,7.6,noaa,1925,3,16,1924-1925
1925-03-17,9.8,noaa,1925,3,17,1924-1925
1925-03-18,-0.2,noaa,1925,3,18,1924-1925
1925-03-19,-1.5,noaa,1925,3,19,1924-1925
1925-03-20,1.5,noaa,1925,3,20,1924-1925
1925-03-21,5.7,noaa,1925,3,21,1924-1925
1925-03-22,2.5,noaa,1925,3,22,1924-1925
1925-03-23,1.9,noaa,1925,3,23,1924-1925
1925-03-24,-0.6,noaa,1925,3,24,1924-1925
1925-03-25,-0.9,noaa,1925,3,25,1924-1925
1925-03-26,4.3,noaa,1925,3,26,1924-1925
1925-03-27,6.9,noaa,1925,3,27,1924-1925
1925-03-28,11.1,noaa,1925,3,28,1924-1925
1925-03-29,11.6,noaa,1925,3,29,1924-1925
1925-03-30,4.5,noaa,1925,3,30,1924-1925
1925-03-31,-0.6,noaa,1925,3,31,1924-1925
1925-04-01,2.2,noaa,1925,4,1,1924-1925
1925-04-02,3.2,noaa,1925,4,2,1924-1925
1925-04-03,4.8,noaa,1925,4,3,1924-1925
1925-04-04,5.7,noaa,1925,4,4,1924-1925
1925-04-05,6.8,noaa,1925,4,5,1924-1925
1925-04-06,9.7,noaa,1925,4,6,1924-1925
1925-04-07,11.6,noaa,1925,4,7,1924-1925
1925-04-08,14.0,noaa,1925,4,8,1924-1925
1925-04-09,13.0,noaa,1925,4,9,1924-1925
1925-04-10,9.5,noaa,1925,4,10,1924-1925
1925-04-11,11.3,noaa,1925,4,11,1924-1925
1925-04-12,12.8,noaa,1925,4,12,1924-1925
1925-04-13,16.4,noaa,1925,4,13,1924-1925
1925-04-14,13.9,noaa,1925,4,14,1924-1925
1925-04-15,15.2,noaa,1925,4,15,1924-1925
1925-04-16,10.2,noaa,1925,4,16,1924-1925
1925-04-17,7.1,noaa,1925,4,17,1924-1925
1925-04-18,10.7,noaa,1925,4,18,1924-1925
1925-04-19,12.0,noaa,1925,4,19,1924-1925
1925-04-20,7.5,noaa,1925,4,20,1924-1925
1925-04-21,9.6,noaa,1925,4,21,1924-1925
1925-04-22,11.7,noaa,1925,4,22,1924-1925
1925-04-23,12.7,noaa,1925,4,23,1924-1925
1925-04-24,10.7,noaa,1925,4,24,1924-1925
1925-04-25,16.0,noaa,1925,4,25,1924-1925
1925-04-26,9.8,noaa,1925,4,26,1924-1925
1925-04-27,4.2,noaa,1925,4,27,1924-1925
1925-04-28,1.7,noaa,1925,4,28,1924-1925
1925-04-29,7.0,noaa,1925,4,29,1924-1925
1925-04-30,10.0,noaa,1925,4,30,1924-1925
1925-11-01,3.2,noaa,1925,11,1,1925-1926
1925-11-02,8.7,noaa,1925,11,2,1925-1926
1925-11-03,6.4,noaa,1925,11,3,1925-1926
1925-11-04,9.4,noaa,1925,11,4,1925-1926
1925-11-05,-1.9,noaa,1925,11,5,1925-1926
1925-11-06,-3.0,noaa,1925,11,6,1925-1926
1925-11-07,-2.2,noaa,1925,11,7,1925-1926
1925-11-08,4.0,noaa,1925,11,8,1925-1926
1925-11-09,4.0,noaa,1925,11,9,1925-1926
1925-11-10,5.4,noaa,1925,11,10,1925-1926
1925-11-11,4.7,noaa,1925,11,11,1925-1926
1925-11-12,8.1,noaa,1925,11,12,1925-1926
1925-11-13,11.1,noaa,1925,11,13,1925-1926
1925-11-14,5.2,noaa,1925,11,14,1925-1926
1925-11-15,-6.5,noaa,1925,11,15,1925-1926
1925-11-16,-10.0,noaa,1925,11,16,1925-1926
1925-11-17,-4.4,noaa,1925,11,17,1925-1926
1925-11-18,-5.9,noaa,1925,11,18,1925-1926
1925-11-19,1.7,noaa,1925,11,19,1925-1926
1925-11-20,3.6,noaa,1925,11,20,1925-1926
1925-11-21,3.9,noaa,1925,11,21,1925-1926
1925-11-22,5.0,noaa,1925,11,22,1925-1926
1925-11-23,1.4,noaa,1925,11,23,1925-1926
1925-11-24,-2.4,noaa,1925,11,24,1925-1926
1925-11-25,-9.6,noaa,1925,11,25,1925-1926
1925-11-26,-3.6,noaa,1925,11,26,1925-1926
1925-11-27,4.0,noaa,1925,11,27,1925-1926
1925-11-28,0.9,noaa,1925,11,28,1925-1926
1925-11-29,4.0,noaa,1925,11,29,1925-1926
1925-11-30,8.2,noaa,1925,11,30,1925-1926
1925-12-01,4.3,noaa,1925,12,1,1925-1926
1925-12-02,6.8,noaa,1925,12,2,1925-1926
1925-12-03,-8.6,noaa,1925,12,3,1925-1926
1925-12-04,-7.9,noaa,1925,12,4,1925-1926
1925-12-05,2.2,noaa,1925,12,5,1925-1926
1925-12-06,5.6,noaa,1925,12,6,1925-1926
1925-12-07,9.7,noaa,1925,12,7,1925-1926
1925-12-08,-2.7,noaa,1925,12,8,1925-1926
1925-12-09,2.4,noaa,1925,12,9,1925-1926
1925-12-10,5.3,noaa,1925,12,10,1925-1926
1925-12-11,7.1,noaa,1925,12,11,1925-1926
1925-12-12,-0.8,noaa,1925,12,12,1925-1926
1925-12-13,3.6,noaa,1925,12,13,1925-1926
1925-12-14,3.5,noaa,1925,12,14,1925-1926
1925-12-15,2.7,noaa,1925,12,15,1925-1926
1925-12-16,-1.8,noaa,1925,12,16,1925-1926
1925-12-17,-5.3,noaa,1925,12,17,1925-1926
1925-12-18,-1.7,noaa,1925,12,18,1925-1926
1925-12-19,4.2,noaa,1925,12,19,1925-1926
1925-12-20,7.1,noaa,1925,12,20,1925-1926
1925-12-21,5.6,noaa,1925,12,21,1925-1926
1925-12-22,5.6,noaa,1925,12,22,1925-1926
1925-12-23,3.9,noaa,1925,12,23,1925-1926
1925-12-24,-0.1,noaa,1925,12,24,1925-1926
1925-12-25,3.2,noaa,1925,12,25,1925-1926
1925-12-26,1.2,noaa,1925,12,26,1925-1926
1925-12-27,4.2,noaa,1925,12,27,1925-1926
1925-12-28,2.2,noaa,1925,12,28,1925-1926
1925-12-29,6.9,noaa,1925,12,29,1925-1926
1925-12-30,2.9,noaa,1925,12,30,1925-1926
1925-12-31,-3.0,noaa,1925,12,31,1925-1926
1926-01-01,-1.9,noaa,1926,1,1,1925-1926
1926-01-02,3.0,noaa,1926,1,2,1925-1926
1926-01-03,4.6,noaa,1926,1,3,1925-1926
1926-01-04,1.3,noaa,1926,1,4,1925-1926
1926-01-05,3.2,noaa,1926,1,5,1925-1926
1926-01-06,-0.1,noaa,1926,1,6,1925-1926
1926-01-07,-4.0,noaa,1926,1,7,1925-1926
1926-01-08,-1.3,noaa,1926,1,8,1925-1926
1926-01-09,-3.4,noaa,1926,1,9,1925-1926
1926-01-10,-6.6,noaa,1926,1,10,1925-1926
1926-01-11,-8.5,noaa,1926,1,11,1925-1926
1926-01-12,-13.6,noaa,1926,1,12,1925-1926
1926-01-13,-16.2,noaa,1926,1,13,1925-1926
1926-01-14,-16.1,noaa,1926,1,14,1925-1926
1926-01-15,-16.3,noaa,1926,1,15,1925-1926
1926-01-16,-9.5,noaa,1926,1,16,1925-1926
1926-01-17,-7.5,noaa,1926,1,17,1925-1926
1926-01-18,-11.3,noaa,1926,1,18,1925-1926
1926-01-19,-9.2,noaa,1926,1,19,1925-1926
1926-01-20,-10.1,noaa,1926,1,20,1925-1926
1926-01-21,-7.5,noaa,1926,1,21,1925-1926
1926-01-22,-2.4,noaa,1926,1,22,1925-1926
1926-01-23,0.8,noaa,1926,1,23,1925-1926
1926-01-24,-1.7,noaa,1926,1,24,1925-1926
1926-01-25,-6.1,noaa,1926,1,25,1925-1926
1926-01-26,0.7,noaa,1926,1,26,1925-1926
1926-01-27,-5.2,noaa,1926,1,27,1925-1926
1926-01-28,-2.9,noaa,1926,1,28,1925-1926
1926-01-29,2.4,noaa,1926,1,29,1925-1926
1926-01-30,1.6,noaa,1926,1,30,1925-1926
1926-01-31,-1.8,noaa,1926,1,31,1925-1926
1926-02-01,1.5,noaa,1926,2,1,1925-1926
1926-02-02,-7.6,noaa,1926,2,2,1925-1926
1926-02-03,-10.3,noaa,1926,2,3,1925-1926
1926-02-04,-6.0,noaa,1926,2,4,1925-1926
1926-02-05,-3.1,noaa,1926,2,5,1925-1926
1926-02-06,-6.3,noaa,1926,2,6,1925-1926
1926-02-07,0.4,noaa,1926,2,7,1925-1926
1926-02-08,-3.1,noaa,1926,2,8,1925-1926
1926-02-09,-4.6,noaa,1926,2,9,1925-1926
1926-02-10,-3.4,noaa,1926,2,10,1925-1926
1926-02-11,3.1,noaa,1926,2,11,1925-1926
1926-02-12,0.0,noaa,1926,2,12,1925-1926
1926-02-13,-1.4,noaa,1926,2,13,1925-1926
1926-02-14,-4.9,noaa,1926,2,14,1925-1926
1926-02-15,-7.5,noaa,1926,2,15,1925-1926
1926-02-16,-7.6,noaa,1926,2,16,1925-1926
1926-02-17,-7.4,noaa,1926,2,17,1925-1926
1926-02-18,-7.6,noaa,1926,2,18,1925-1926
1926-02-19,-8.1,noaa,1926,2,19,1925-1926
1926-02-20,1.9,noaa,1926,2,20,1925-1926
1926-02-21,-0.9,noaa,1926,2,21,1925-1926
1926-02-22,0.3,noaa,1926,2,22,1925-1926
1926-02-23,-3.8,noaa,1926,2,23,1925-1926
1926-02-24,-0.2,noaa,1926,2,24,1925-1926
1926-02-25,0.8,noaa,1926,2,25,1925-1926
1926-02-26,-2.2,noaa,1926,2,26,1925-1926
1926-02-27,-4.0,noaa,1926,2,27,1925-1926
1926-02-28,-1.8,noaa,1926,2,28,1925-1926
1926-03-01,-1.8,noaa,1926,3,1,1925-1926
1926-03-02,-1.4,noaa,1926,3,2,1925-1926
1926-03-03,-2.3,noaa,1926,3,3,1925-1926
1926-03-04,-3.4,noaa,1926,3,4,1925-1926
1926-03-05,-3.2,noaa,1926,3,5,1925-1926
1926-03-06,-0.5,noaa,1926,3,6,1925-1926
1926-03-07,-0.1,noaa,1926,3,7,1925-1926
1926-03-08,3.6,noaa,1926,3,8,1925-1926
1926-03-09,7.7,noaa,1926,3,9,1925-1926
1926-03-10,9.5,noaa,1926,3,10,1925-1926
1926-03-11,7.6,noaa,1926,3,11,1925-1926
1926-03-12,6.7,noaa,1926,3,12,1925-1926
1926-03-13,9.3,noaa,1926,3,13,1925-1926
1926-03-14,5.7,noaa,1926,3,14,1925-1926
1926-03-15,7.8,noaa,1926,3,15,1925-1926
1926-03-16,9.2,noaa,1926,3,16,1925-1926
1926-03-17,1.1,noaa,1926,3,17,1925-1926
1926-03-18,0.4,noaa,1926,3,18,1925-1926
1926-03-19,3.8,noaa,1926,3,19,1925-1926
1926-03-20,6.3,noaa,1926,3,20,1925-1926
1926-03-21,8.8,noaa,1926,3,21,1925-1926
1926-03-22,11.2,noaa,1926,3,22,1925-1926
1926-03-23,10.0,noaa,1926,3,23,1925-1926
1926-03-24,11.2,noaa,1926,3,24,1925-1926
1926-03-25,14.5,noaa,1926,3,25,1925-1926
1926-03-26,17.5,noaa,1926,3,26,1925-1926
1926-03-27,9.7,noaa,1926,3,27,1925-1926
1926-03-28,4.3,noaa,1926,3,28,1925-1926
1926-03-29,5.9,noaa,1926,3,29,1925-1926
1926-03-30,4.6,noaa,1926,3,30,1925-1926
1926-03-31,7.0,noaa,1926,3,31,1925-1926
1926-04-01,11.2,noaa,1926,4,1,1925-1926
1926-04-02,9.3,noaa,1926,4,2,1925-1926
1926-04-03,11.3,noaa,1926,4,3,1925-1926
1926-04-04,12.6,noaa,1926,4,4,1925-1926
1926-04-05,15.6,noaa,1926,4,5,1925-1926
1926-04-06,16.8,noaa,1926,4,6,1925-1926
1926-04-07,10.5,noaa,1926,4,7,1925-1926
1926-04-08,16.2,noaa,1926,4,8,1925-1926
1926-04-09,12.4,noaa,1926,4,9,1925-1926
1926-04-10,1.5,noaa,1926,4,10,1925-1926
1926-04-11,3.8,noaa,1926,4,11,1925-1926
1926-04-12,8.5,noaa,1926,4,12,1925-1926
1926-04-13,10.1,noaa,1926,4,13,1925-1926
1926-04-14,11.2,noaa,1926,4,14,1925-1926
1926-04-15,11.5,noaa,1926,4,15,1925-1926
1926-04-16,7.4,noaa,1926,4,16,1925-1926
1926-04-17,8.6,noaa,1926,4,17,1925-1926
1926-04-18,4.1,noaa,1926,4,18,1925-1926
1926-04-19,-0.1,noaa,1926,4,19,1925-1926
1926-04-20,5.0,noaa,1926,4,20,1925-1926
1926-04-21,3.6,noaa,1926,4,21,1925-1926
1926-04-22,6.4,noaa,1926,4,22,1925-1926
1926-04-23,8.7,noaa,1926,4,23,1925-1926
1926-04-24,9.9,noaa,1926,4,24,1925-1926
1926-04-25,10.0,noaa,1926,4,25,1925-1926
1926-04-26,12.7,noaa,1926,4,26,1925-1926
1926-04-27,13.3,noaa,1926,4,27,1925-1926
1926-04-28,14.7,noaa,1926,4,28,1925-1926
1926-04-29,8.4,noaa,1926,4,29,1925-1926
1926-04-30,7.7,noaa,1926,4,30,1925-1926
1926-11-01,8.4,noaa,1926,11,1,1926-1927
1926-11-02,8.8,noaa,1926,11,2,1926-1927
1926-11-03,6.9,noaa,1926,11,3,1926-1927
1926-11-04,5.7,noaa,1926,11,4,1926-1927
1926-11-05,-6.0,noaa,1926,11,5,1926-1927
1926-11-06,-11.9,noaa,1926,11,6,1926-1927
1926-11-07,-5.5,noaa,1926,11,7,1926-1927
1926-11-08,2.4,noaa,1926,11,8,1926-1927
1926-11-09,-5.1,noaa,1926,11,9,1926-1927
1926-11-10,-6.2,noaa,1926,11,10,1926-1927
1926-11-11,-8.1,noaa,1926,11,11,1926-1927
1926-11-12,-4.3,noaa,1926,11,12,1926-1927
1926-11-13,-1.2,noaa,1926,11,13,1926-1927
1926-11-14,-1.0,noaa,1926,11,14,1926-1927
1926-11-15,-2.2,noaa,1926,11,15,1926-1927
1926-11-16,-1.7,noaa,1926,11,16,1926-1927
1926-11-17,-0.3,noaa,1926,11,17,1926-1927
1926-11-18,1.5,noaa,1926,11,18,1926-1927
1926-11-19,5.4,noaa,1926,11,19,1926-1927
1926-11-20,-0.9,noaa,1926,11,20,1926-1927
1926-11-21,-1.4,noaa,1926,11,21,1926-1927
1926-11-22,-2.1,noaa,1926,11,22,1926-1927
1926-11-23,-8.6,noaa,1926,11,23,1926-1927
1926-11-24,-3.3,noaa,1926,11,24,1926-1927
1926-11-25,2.0,noaa,1926,11,25,1926-1927
1926-11-26,5.6,noaa,1926,11,26,1926-1927
1926-11-27,2.3,noaa,1926,11,27,1926-1927
1926-11-28,-1.5,noaa,1926,11,28,1926-1927
1926-11-29,-4.5,noaa,1926,11,29,1926-1927
1926-11-30,-2.9,noaa,1926,11,30,1926-1927
1926-12-01,5.9,noaa,1926,12,1,1926-1927
1926-12-02,0.7,noaa,1926,12,2,1926-1927
1926-12-03,-2.8,noaa,1926,12,3,1926-1927
1926-12-04,-4.3,noaa,1926,12,4,1926-1927
1926-12-05,-5.7,noaa,1926,12,5,1926-1927
1926-12-06,-6.1,noaa,1926,12,6,1926-1927
1926-12-07,-7.1,noaa,1926,12,7,1926-1927
1926-12-08,-7.9,noaa,1926,12,8,1926-1927
1926-12-09,-7.9,noaa,1926,12,9,1926-1927
1926-12-10,-8.5,noaa,1926,12,10,1926-1927
1926-12-11,-9.9,noaa,1926,12,11,1926-1927
1926-12-12,-11.4,noaa,1926,12,12,1926-1927
1926-12-13,-10.8,noaa,1926,12,13,1926-1927
1926-12-14,-6.5,noaa,1926,12,14,1926-1927
1926-12-15,0.3,noaa,1926,12,15,1926-1927
1926-12-16,-6.3,noaa,1926,12,16,1926-1927
1926-12-17,-12.5,noaa,1926,12,17,1926-1927
1926-12-18,-5.1,noaa,1926,12,18,1926-1927
1926-12-19,-1.1,noaa,1926,12,19,1926-1927
1926-12-20,-1.7,noaa,1926,12,20,1926-1927
1926-12-21,-5.9,noaa,1926,12,21,1926-1927
1926-12-22,-10.8,noaa,1926,12,22,1926-1927
1926-12-23,-9.0,noaa,1926,12,23,1926-1927
1926-12-24,-4.1,noaa,1926,12,24,1926-1927
1926-12-25,-3.0,noaa,1926,12,25,1926-1927
1926-12-26,0.1,noaa,1926,12,26,1926-1927
1926-12-27,-0.2,noaa,1926,12,27,1926-1927
1926-12-28,-4.1,noaa,1926,12,28,1926-1927
1926-12-29,-4.5,noaa,1926,12,29,1926-1927
1926-12-30,0.6,noaa,1926,12,30,1926-1927
1926-12-31,-1.2,noaa,1926,12,31,1926-1927
1927-01-01,3.0,noaa,1927,1,1,1926-1927
1927-01-02,6.7,noaa,1927,1,2,1926-1927
1927-01-03,3.7,noaa,1927,1,3,1926-1927
1927-01-04,2.8,noaa,1927,1,4,1926-1927
1927-01-05,-13.0,noaa,1927,1,5,1926-1927
1927-01-06,-15.8,noaa,1927,1,6,1926-1927
1927-01-07,-18.5,noaa,1927,1,7,1926-1927
1927-01-08,-16.9,noaa,1927,1,8,1926-1927
1927-01-09,-13.2,noaa,1927,1,9,1926-1927
1927-01-10,-3.5,noaa,1927,1,10,1926-1927
1927-01-11,-2.2,noaa,1927,1,11,1926-1927
1927-01-12,-4.6,noaa,1927,1,12,1926-1927
1927-01-13,-9.3,noaa,1927,1,13,1926-1927
1927-01-14,-1.3,noaa,1927,1,14,1926-1927
1927-01-15,-2.6,noaa,1927,1,15,1926-1927
1927-01-16,-3.7,noaa,1927,1,16,1926-1927
1927-01-17,-5.5,noaa,1927,1,17,1926-1927
1927-01-18,-9.6,noaa,1927,1,18,1926-1927
1927-01-19,-9.4,noaa,1927,1,19,1926-1927
1927-01-20,-8.1,noaa,1927,1,20,1926-1927
1927-01-21,-16.8,noaa,1927,1,21,1926-1927
1927-01-22,-18.6,noaa,1927,1,22,1926-1927
1927-01-23,-13.5,noaa,1927,1,23,1926-1927
1927-01-24,-15.0,noaa,1927,1,24,1926-1927
1927-01-25,-15.4,noaa,1927,1,25,1926-1927
1927-01-26,-14.7,noaa,1927,1,26,1926-1927
1927-01-27,-5.6,noaa,1927,1,27,1926-1927
1927-01-28,-8.1,noaa,1927,1,28,1926-1927
1927-01-29,-5.9,noaa,1927,1,29,1926-1927
1927-01-30,-7.9,noaa,1927,1,30,1926-1927
1927-01-31,-7.4,noaa,1927,1,31,1926-1927
1927-02-01,-8.5,noaa,1927,2,1,1926-1927
1927-02-02,-14.7,noaa,1927,2,2,1926-1927
1927-02-03,-12.3,noaa,1927,2,3,1926-1927
1927-02-04,-4.6,noaa,1927,2,4,1926-1927
1927-02-05,-0.5,noaa,1927,2,5,1926-1927
1927-02-06,-5.9,noaa,1927,2,6,1926-1927
1927-02-07,-6.0,noaa,1927,2,7,1926-1927
1927-02-08,-0.7,noaa,1927,2,8,1926-1927
1927-02-09,-4.3,noaa,1927,2,9,1926-1927
1927-02-10,-4.3,noaa,1927,2,10,1926-1927
1927-02-11,-0.5,noaa,1927,2,11,1926-1927
1927-02-12,1.7,noaa,1927,2,12,1926-1927
1927-02-13,6.7,noaa,1927,2,13,1926-1927
1927-02-14,1.5,noaa,1927,2,14,1926-1927
1927-02-15,-1.8,noaa,1927,2,15,1926-1927
1927-02-16,-2.8,noaa,1927,2,16,1926-1927
1927-02-17,-2.9,noaa,1927,2,17,1926-1927
1927-02-18,-6.2,noaa,1927,2,18,1926-1927
1927-02-19,-6.5,noaa,1927,2,19,1926-1927
1927-02-20,-8.5,noaa,1927,2,20,1926-1927
1927-02-21,-5.9,noaa,1927,2,21,1926-1927
1927-02-22,-8.4,noaa,1927,2,22,1926-1927
1927-02-23,-10.5,noaa,1927,2,23,1926-1927
1927-02-24,-13.6,noaa,1927,2,24,1926-1927
1927-02-25,-17.8,noaa,1927,2,25,1926-1927
1927-02-26,-16.6,noaa,1927,2,26,1926-1927
1927-02-27,-15.1,noaa,1927,2,27,1926-1927
1927-02-28,-9.5,noaa,1927,2,28,1926-1927
1927-03-01,-6.8,noaa,1927,3,1,1926-1927
1927-03-02,-8.6,noaa,1927,3,2,1926-1927
1927-03-03,-7.4,noaa,1927,3,3,1926-1927
1927-03-04,0.8,noaa,1927,3,4,1926-1927
1927-03-05,0.7,noaa,1927,3,5,1926-1927
1927-03-06,-0.8,noaa,1927,3,6,1926-1927
1927-03-07,-4.1,noaa,1927,3,7,1926-1927
1927-03-08,-5.1,noaa,1927,3,8,1926-1927
1927-03-09,1.0,noaa,1927,3,9,1926-1927
1927-03-10,-1.9,noaa,1927,3,10,1926-1927
1927-03-11,-6.8,noaa,1927,3,11,1926-1927
1927-03-12,-7.9,noaa,1927,3,12,1926-1927
1927-03-13,-6.9,noaa,1927,3,13,1926-1927
1927-03-14,-2.2,noaa,1927,3,14,1926-1927
1927-03-15,-0.4,noaa,1927,3,15,1926-1927
1927-03-16,3.0,noaa,1927,3,16,1926-1927
1927-03-17,4.8,noaa,1927,3,17,1926-1927
1927-03-18,1.3,noaa,1927,3,18,1926-1927
1927-03-19,-2.6,noaa,1927,3,19,1926-1927
1927-03-20,0.5,noaa,1927,3,20,1926-1927
1927-03-21,0.7,noaa,1927,3,21,1926-1927
1927-03-22,-0.6,noaa,1927,3,22,1926-1927
1927-03-23,4.1,noaa,1927,3,23,1926-1927
1927-03-24,6.7,noaa,1927,3,24,1926-1927
1927-03-25,7.7,noaa,1927,3,25,1926-1927
1927-03-26,10.9,noaa,1927,3,26,1926-1927
1927-03-27,1.9,noaa,1927,3,27,1926-1927
1927-03-28,-2.0,noaa,1927,3,28,1926-1927
1927-03-29,-0.2,noaa,1927,3,29,1926-1927
1927-03-30,-1.0,noaa,1927,3,30,1926-1927
1927-03-31,-3.3,noaa,1927,3,31,1926-1927
1927-04-01,2.6,noaa,1927,4,1,1926-1927
1927-04-02,5.5,noaa,1927,4,2,1926-1927
1927-04-03,6.5,noaa,1927,4,3,1926-1927
1927-04-04,5.1,noaa,1927,4,4,1926-1927
1927-04-05,4.5,noaa,1927,4,5,1926-1927
1927-04-06,4.5,noaa,1927,4,6,1926-1927
1927-04-07,8.2,noaa,1927,4,7,1926-1927
1927-04-08,12.6,noaa,1927,4,8,1926-1927
1927-04-09,12.2,noaa,1927,4,9,1926-1927
1927-04-10,7.1,noaa,1927,4,10,1926-1927
1927-04-11,8.2,noaa,1927,4,11,1926-1927
1927-04-12,14.2,noaa,1927,4,12,1926-1927
1927-04-13,13.9,noaa,1927,4,13,1926-1927
1927-04-14,15.2,noaa,1927,4,14,1926-1927
1927-04-15,17.5,noaa,1927,4,15,1926-1927
1927-04-16,14.9,noaa,1927,4,16,1926-1927
1927-04-17,14.4,noaa,1927,4,17,1926-1927
1927-04-18,13.8,noaa,1927,4,18,1926-1927
1927-04-19,8.4,noaa,1927,4,19,1926-1927
1927-04-20,12.0,noaa,1927,4,20,1926-1927
1927-04-21,15.6,noaa,1927,4,21,1926-1927
1927-04-22,19.7,noaa,1927,4,22,1926-1927
1927-04-23,24.2,noaa,1927,4,23,1926-1927
1927-04-24,23.8,noaa,1927,4,24,1926-1927
1927-04-25,21.3,noaa,1927,4,25,1926-1927
1927-04-26,18.7,noaa,1927,4,26,1926-1927
1927-04-27,17.4,noaa,1927,4,27,1926-1927
1927-04-28,15.8,noaa,1927,4,28,1926-1927
1927-04-29,16.8,noaa,1927,4,29,1926-1927
1927-04-30,18.5,noaa,1927,4,30,1926-1927
1927-11-01,11.6,noaa,1927,11,1,1927-1928
1927-11-02,-3.3,noaa,1927,11,2,1927-1928
1927-11-03,-1.0,noaa,1927,11,3,1927-1928
1927-11-04,8.1,noaa,1927,11,4,1927-1928
1927-11-05,7.3,noaa,1927,11,5,1927-1928
1927-11-06,9.9,noaa,1927,11,6,1927-1928
1927-11-07,7.7,noaa,1927,11,7,1927-1928
1927-11-08,2.8,noaa,1927,11,8,1927-1928
1927-11-09,0.7,noaa,1927,11,9,1927-1928
1927-11-10,0.2,noaa,1927,11,10,1927-1928
1927-11-11,1.1,noaa,1927,11,11,1927-1928
1927-11-12,1.3,noaa,1927,11,12,1927-1928
1927-11-13,3.3,noaa,1927,11,13,1927-1928
1927-11-14,4.4,noaa,1927,11,14,1927-1928
1927-11-15,5.9,noaa,1927,11,15,1927-1928
1927-11-16,5.8,noaa,1927,11,16,1927-1928
1927-11-17,8.0,noaa,1927,11,17,1927-1928
1927-11-18,4.4,noaa,1927,11,18,1927-1928
1927-11-19,1.8,noaa,1927,11,19,1927-1928
1927-11-20,7.8,noaa,1927,11,20,1927-1928
1927-11-21,0.9,noaa,1927,11,21,1927-1928
1927-11-22,-2.9,noaa,1927,11,22,1927-1928
1927-11-23,-0.9,noaa,1927,11,23,1927-1928
1927-11-24,-4.8,noaa,1927,11,24,1927-1928
1927-11-25,-9.6,noaa,1927,11,25,1927-1928
1927-11-26,-10.5,noaa,1927,11,26,1927-1928
1927-11-27,-6.6,noaa,1927,11,27,1927-1928
1927-11-28,-5.1,noaa,1927,11,28,1927-1928
1927-11-29,-1.8,noaa,1927,11,29,1927-1928
1927-11-30,-1.6,noaa,1927,11,30,1927-1928
1927-12-01,-3.6,noaa,1927,12,1,1927-1928
1927-12-02,-3.1,noaa,1927,12,2,1927-1928
1927-12-03,-3.4,noaa,1927,12,3,1927-1928
1927-12-04,-0.1,noaa,1927,12,4,1927-1928
1927-12-05,-5.5,noaa,1927,12,5,1927-1928
1927-12-06,-1.6,noaa,1927,12,6,1927-1928
1927-12-07,-2.1,noaa,1927,12,7,1927-1928
1927-12-08,0.5,noaa,1927,12,8,1927-1928
1927-12-09,1.0,noaa,1927,12,9,1927-1928
1927-12-10,-6.3,noaa,1927,12,10,1927-1928
1927-12-11,-8.2,noaa,1927,12,11,1927-1928
1927-12-12,-12.7,noaa,1927,12,12,1927-1928
1927-12-13,-7.9,noaa,1927,12,13,1927-1928
1927-12-14,-10.5,noaa,1927,12,14,1927-1928
1927-12-15,-8.3,noaa,1927,12,15,1927-1928
1927-12-16,-5.3,noaa,1927,12,16,1927-1928
1927-12-17,-6.6,noaa,1927,12,17,1927-1928
1927-12-18,-7.9,noaa,1927,12,18,1927-1928
1927-12-19,-4.7,noaa,1927,12,19,1927-1928
1927-12-20,-0.5,noaa,1927,12,20,1927-1928
1927-12-21,2.1,noaa,1927,12,21,1927-1928
1927-12-22,3.1,noaa,1927,12,22,1927-1928
1927-12-23,3.7,noaa,1927,12,23,1927-1928
1927-12-24,2.8,noaa,1927,12,24,1927-1928
1927-12-25,2.2,noaa,1927,12,25,1927-1928
1927-12-26,2.6,noaa,1927,12,26,1927-1928
1927-12-27,-0.6,noaa,1927,12,27,1927-1928
1927-12-28,-3.2,noaa,1927,12,28,1927-1928
1927-12-29,-4.9,noaa,1927,12,29,1927-1928
1927-12-30,-3.2,noaa,1927,12,30,1927-1928
1927-12-31,-2.7,noaa,1927,12,31,1927-1928
1928-01-01,-3.9,noaa,1928,1,1,1927-1928
1928-01-02,1.0,noaa,1928,1,2,1927-1928
1928-01-03,-0.6,noaa,1928,1,3,1927-1928
1928-01-04,-5.0,noaa,1928,1,4,1927-1928
1928-01-05,-8.7,noaa,1928,1,5,1927-1928
1928-01-06,-12.9,noaa,1928,1,6,1927-1928
1928-01-07,-11.4,noaa,1928,1,7,1927-1928
1928-01-08,-10.1,noaa,1928,1,8,1927-1928
1928-01-09,-0.2,noaa,1928,1,9,1927-1928
1928-01-10,0.9,noaa,1928,1,10,1927-1928
1928-01-11,-1.2,noaa,1928,1,11,1927-1928
1928-01-12,2.3,noaa,1928,1,12,1927-1928
1928-01-13,-1.5,noaa,1928,1,13,1927-1928
